icao,iata,airport_name,country,latitude,longitude,runway,year,length_m,length_ft,measurement_type,current_length_m
OLBA,BEY,Beirut Rafic Hariri International Airport,LB,33.819833,35.487443,16/34,1985,2715.9,8910.0,modeled,3394.9
OLBA,BEY,Beirut Rafic Hariri International Airport,LB,33.819833,35.487443,16/34,1990,2836.8,9307.0,modeled,3394.9
OLBA,BEY,Beirut Rafic Hariri International Airport,LB,33.819833,35.487443,16/34,1995,2912.3,9555.0,modeled,3394.9
OLBA,BEY,Beirut Rafic Hariri International Airport,LB,33.819833,35.487443,16/34,2000,2976.8,9766.0,modeled,3394.9
OLBA,BEY,Beirut Rafic Hariri International Airport,LB,33.819833,35.487443,16/34,2005,3035.0,9957.0,modeled,3394.9
OLBA,BEY,Beirut Rafic Hariri International Airport,LB,33.819833,35.487443,16/34,2010,3088.9,10134.0,modeled,3394.9
OLBA,BEY,Beirut Rafic Hariri International Airport,LB,33.819833,35.487443,16/34,2015,3139.7,10301.0,modeled,3394.9
OLBA,BEY,Beirut Rafic Hariri International Airport,LB,33.819833,35.487443,16/34,2020,3188.0,10459.0,modeled,3394.9
OLBA,BEY,Beirut Rafic Hariri International Airport,LB,33.819833,35.487443,16/34,2024,3225.1,10581.0,modeled,3394.9
OLBA,BEY,Beirut Rafic Hariri International Airport,LB,33.819833,35.487443,17/35,1985,2600.1,8530.0,modeled,3250.1
OLBA,BEY,Beirut Rafic Hariri International Airport,LB,33.819833,35.487443,17/35,1990,2715.8,8910.0,modeled,3250.1
OLBA,BEY,Beirut Rafic Hariri International Airport,LB,33.819833,35.487443,17/35,1995,2788.1,9147.0,modeled,3250.1
OLBA,BEY,Beirut Rafic Hariri International Airport,LB,33.819833,35.487443,17/35,2000,2849.8,9350.0,modeled,3250.1
OLBA,BEY,Beirut Rafic Hariri International Airport,LB,33.819833,35.487443,17/35,2005,2905.5,9533.0,modeled,3250.1
OLBA,BEY,Beirut Rafic Hariri International Airport,LB,33.819833,35.487443,17/35,2010,2957.2,9702.0,modeled,3250.1
OLBA,BEY,Beirut Rafic Hariri International Airport,LB,33.819833,35.487443,17/35,2015,3005.8,9861.0,modeled,3250.1
OLBA,BEY,Beirut Rafic Hariri International Airport,LB,33.819833,35.487443,17/35,2020,3052.0,10013.0,modeled,3250.1
OLBA,BEY,Beirut Rafic Hariri International Airport,LB,33.819833,35.487443,17/35,2024,3087.6,10130.0,modeled,3250.1
OM-0003,DQM,Duqm International Airport,OM,19.501944,57.634167,04/22,1985,3199.9,10498.0,modeled,3999.9
OM-0003,DQM,Duqm International Airport,OM,19.501944,57.634167,04/22,1990,3342.4,10966.0,modeled,3999.9
OM-0003,DQM,Duqm International Airport,OM,19.501944,57.634167,04/22,1995,3431.3,11258.0,modeled,3999.9
OM-0003,DQM,Duqm International Airport,OM,19.501944,57.634167,04/22,2000,3507.3,11507.0,modeled,3999.9
OM-0003,DQM,Duqm International Airport,OM,19.501944,57.634167,04/22,2005,3575.8,11732.0,modeled,3999.9
OM-0003,DQM,Duqm International Airport,OM,19.501944,57.634167,04/22,2010,3639.4,11940.0,modeled,3999.9
OM-0003,DQM,Duqm International Airport,OM,19.501944,57.634167,04/22,2015,3699.2,12137.0,modeled,3999.9
OM-0003,DQM,Duqm International Airport,OM,19.501944,57.634167,04/22,2020,3756.1,12323.0,modeled,3999.9
OM-0003,DQM,Duqm International Airport,OM,19.501944,57.634167,04/22,2024,3799.9,12467.0,modeled,3999.9
OMAA,AUH,Zayed International Airport,AE,24.440966,54.649237,13R/31L,1985,3284.8,10777.0,modeled,4106.0
OMAA,AUH,Zayed International Airport,AE,24.440966,54.649237,13R/31L,1990,3431.0,11257.0,modeled,4106.0
OMAA,AUH,Zayed International Airport,AE,24.440966,54.649237,13R/31L,1995,3522.3,11556.0,modeled,4106.0
OMAA,AUH,Zayed International Airport,AE,24.440966,54.649237,13R/31L,2000,3600.3,11812.0,modeled,4106.0
OMAA,AUH,Zayed International Airport,AE,24.440966,54.649237,13R/31L,2005,3670.7,12043.0,modeled,4106.0
OMAA,AUH,Zayed International Airport,AE,24.440966,54.649237,13R/31L,2010,3735.9,12257.0,modeled,4106.0
OMAA,AUH,Zayed International Airport,AE,24.440966,54.649237,13R/31L,2015,3797.3,12458.0,modeled,4106.0
OMAA,AUH,Zayed International Airport,AE,24.440966,54.649237,13R/31L,2020,3855.7,12650.0,modeled,4106.0
OMAA,AUH,Zayed International Airport,AE,24.440966,54.649237,13R/31L,2024,3900.7,12797.0,modeled,4106.0
OMAA,AUH,Zayed International Airport,AE,24.440966,54.649237,13L/31R,1985,3279.9,10761.0,modeled,4099.9
OMAA,AUH,Zayed International Airport,AE,24.440966,54.649237,13L/31R,1990,3425.9,11240.0,modeled,4099.9
OMAA,AUH,Zayed International Airport,AE,24.440966,54.649237,13L/31R,1995,3517.1,11539.0,modeled,4099.9
OMAA,AUH,Zayed International Airport,AE,24.440966,54.649237,13L/31R,2000,3594.9,11794.0,modeled,4099.9
OMAA,AUH,Zayed International Airport,AE,24.440966,54.649237,13L/31R,2005,3665.2,12025.0,modeled,4099.9
OMAA,AUH,Zayed International Airport,AE,24.440966,54.649237,13L/31R,2010,3730.4,12239.0,modeled,4099.9
OMAA,AUH,Zayed International Airport,AE,24.440966,54.649237,13L/31R,2015,3791.7,12440.0,modeled,4099.9
OMAA,AUH,Zayed International Airport,AE,24.440966,54.649237,13L/31R,2020,3850.0,12631.0,modeled,4099.9
OMAA,AUH,Zayed International Airport,AE,24.440966,54.649237,13L/31R,2024,3894.9,12778.0,modeled,4099.9
OMAD,AZI,Al Bateen Executive Airport,AE,24.427062,54.459866,13/31,1985,2560.1,8399.0,modeled,3200.1
OMAD,AZI,Al Bateen Executive Airport,AE,24.427062,54.459866,13/31,1990,2674.0,8773.0,modeled,3200.1
OMAD,AZI,Al Bateen Executive Airport,AE,24.427062,54.459866,13/31,1995,2745.2,9007.0,modeled,3200.1
OMAD,AZI,Al Bateen Executive Airport,AE,24.427062,54.459866,13/31,2000,2806.0,9206.0,modeled,3200.1
OMAD,AZI,Al Bateen Executive Airport,AE,24.427062,54.459866,13/31,2005,2860.8,9386.0,modeled,3200.1
OMAD,AZI,Al Bateen Executive Airport,AE,24.427062,54.459866,13/31,2010,2911.7,9553.0,modeled,3200.1
OMAD,AZI,Al Bateen Executive Airport,AE,24.427062,54.459866,13/31,2015,2959.6,9710.0,modeled,3200.1
OMAD,AZI,Al Bateen Executive Airport,AE,24.427062,54.459866,13/31,2020,3005.1,9859.0,modeled,3200.1
OMAD,AZI,Al Bateen Executive Airport,AE,24.427062,54.459866,13/31,2024,3040.1,9974.0,modeled,3200.1
OMAL,AAN,Al Ain International Airport,AE,24.2617,55.6092,01/19,1985,3199.9,10498.0,modeled,3999.9
OMAL,AAN,Al Ain International Airport,AE,24.2617,55.6092,01/19,1990,3342.4,10966.0,modeled,3999.9
OMAL,AAN,Al Ain International Airport,AE,24.2617,55.6092,01/19,1995,3431.3,11258.0,modeled,3999.9
OMAL,AAN,Al Ain International Airport,AE,24.2617,55.6092,01/19,2000,3507.3,11507.0,modeled,3999.9
OMAL,AAN,Al Ain International Airport,AE,24.2617,55.6092,01/19,2005,3575.8,11732.0,modeled,3999.9
OMAL,AAN,Al Ain International Airport,AE,24.2617,55.6092,01/19,2010,3639.4,11940.0,modeled,3999.9
OMAL,AAN,Al Ain International Airport,AE,24.2617,55.6092,01/19,2015,3699.2,12137.0,modeled,3999.9
OMAL,AAN,Al Ain International Airport,AE,24.2617,55.6092,01/19,2020,3756.1,12323.0,modeled,3999.9
OMAL,AAN,Al Ain International Airport,AE,24.2617,55.6092,01/19,2024,3799.9,12467.0,modeled,3999.9
OMDB,DXB,Dubai International Airport,AE,25.2527999878,55.3643989563,12R/30L,1985,3557.6,11672.0,modeled,4447.0
OMDB,DXB,Dubai International Airport,AE,25.2527999878,55.3643989563,12R/30L,1990,3716.0,12192.0,modeled,4447.0
OMDB,DXB,Dubai International Airport,AE,25.2527999878,55.3643989563,12R/30L,1995,3814.9,12516.0,modeled,4447.0
OMDB,DXB,Dubai International Airport,AE,25.2527999878,55.3643989563,12R/30L,2000,3899.4,12793.0,modeled,4447.0
OMDB,DXB,Dubai International Airport,AE,25.2527999878,55.3643989563,12R/30L,2005,3975.6,13043.0,modeled,4447.0
OMDB,DXB,Dubai International Airport,AE,25.2527999878,55.3643989563,12R/30L,2010,4046.2,13275.0,modeled,4447.0
OMDB,DXB,Dubai International Airport,AE,25.2527999878,55.3643989563,12R/30L,2015,4112.8,13493.0,modeled,4447.0
OMDB,DXB,Dubai International Airport,AE,25.2527999878,55.3643989563,12R/30L,2020,4176.0,13701.0,modeled,4447.0
OMDB,DXB,Dubai International Airport,AE,25.2527999878,55.3643989563,12R/30L,2024,4224.7,13861.0,modeled,4447.0
OMDB,DXB,Dubai International Airport,AE,25.2527999878,55.3643989563,12L/30R,1985,3480.8,11420.0,modeled,4351.0
OMDB,DXB,Dubai International Airport,AE,25.2527999878,55.3643989563,12L/30R,1990,3635.8,11928.0,modeled,4351.0
OMDB,DXB,Dubai International Airport,AE,25.2527999878,55.3643989563,12L/30R,1995,3732.5,12246.0,modeled,4351.0
OMDB,DXB,Dubai International Airport,AE,25.2527999878,55.3643989563,12L/30R,2000,3815.2,12517.0,modeled,4351.0
OMDB,DXB,Dubai International Airport,AE,25.2527999878,55.3643989563,12L/30R,2005,3889.8,12762.0,modeled,4351.0
OMDB,DXB,Dubai International Airport,AE,25.2527999878,55.3643989563,12L/30R,2010,3958.9,12988.0,modeled,4351.0
OMDB,DXB,Dubai International Airport,AE,25.2527999878,55.3643989563,12L/30R,2015,4024.0,13202.0,modeled,4351.0
OMDB,DXB,Dubai International Airport,AE,25.2527999878,55.3643989563,12L/30R,2020,4085.9,13405.0,modeled,4351.0
OMDB,DXB,Dubai International Airport,AE,25.2527999878,55.3643989563,12L/30R,2024,4133.5,13561.0,modeled,4351.0
OMDW,DWC,Al Maktoum International Airport,AE,24.896171,55.16235,12/30,1985,3600.1,11811.0,modeled,4500.1
OMDW,DWC,Al Maktoum International Airport,AE,24.896171,55.16235,12/30,1990,3760.3,12337.0,modeled,4500.1
OMDW,DWC,Al Maktoum International Airport,AE,24.896171,55.16235,12/30,1995,3860.4,12665.0,modeled,4500.1
OMDW,DWC,Al Maktoum International Airport,AE,24.896171,55.16235,12/30,2000,3945.9,12946.0,modeled,4500.1
OMDW,DWC,Al Maktoum International Airport,AE,24.896171,55.16235,12/30,2005,4023.0,13199.0,modeled,4500.1
OMDW,DWC,Al Maktoum International Airport,AE,24.896171,55.16235,12/30,2010,4094.5,13433.0,modeled,4500.1
OMDW,DWC,Al Maktoum International Airport,AE,24.896171,55.16235,12/30,2015,4161.8,13654.0,modeled,4500.1
OMDW,DWC,Al Maktoum International Airport,AE,24.896171,55.16235,12/30,2020,4225.8,13864.0,modeled,4500.1
OMDW,DWC,Al Maktoum International Airport,AE,24.896171,55.16235,12/30,2024,4275.1,14026.0,modeled,4500.1
OMDW,DWC,Al Maktoum International Airport,AE,24.896171,55.16235,13/31,1985,1562.3,5126.0,modeled,1837.9
OMDW,DWC,Al Maktoum International Airport,AE,24.896171,55.16235,13/31,1990,1627.7,5340.0,modeled,1837.9
OMDW,DWC,Al Maktoum International Airport,AE,24.896171,55.16235,13/31,1995,1668.6,5474.0,modeled,1837.9
OMDW,DWC,Al Maktoum International Airport,AE,24.896171,55.16235,13/31,2000,1703.5,5589.0,modeled,1837.9
OMDW,DWC,Al Maktoum International Airport,AE,24.896171,55.16235,13/31,2005,1735.0,5692.0,modeled,1837.9
OMDW,DWC,Al Maktoum International Airport,AE,24.896171,55.16235,13/31,2010,1764.2,5788.0,modeled,1837.9
OMDW,DWC,Al Maktoum International Airport,AE,24.896171,55.16235,13/31,2015,1791.7,5878.0,modeled,1837.9
OMDW,DWC,Al Maktoum International Airport,AE,24.896171,55.16235,13/31,2020,1817.8,5964.0,modeled,1837.9
OMDW,DWC,Al Maktoum International Airport,AE,24.896171,55.16235,13/31,2024,1837.9,6030.0,modeled,1837.9
OMFJ,FJR,Fujairah International Airport,AE,25.108411,56.328061,11R/29L,1985,2440.1,8006.0,modeled,3050.1
OMFJ,FJR,Fujairah International Airport,AE,25.108411,56.328061,11R/29L,1990,2548.7,8362.0,modeled,3050.1
OMFJ,FJR,Fujairah International Airport,AE,25.108411,56.328061,11R/29L,1995,2616.6,8585.0,modeled,3050.1
OMFJ,FJR,Fujairah International Airport,AE,25.108411,56.328061,11R/29L,2000,2674.5,8775.0,modeled,3050.1
OMFJ,FJR,Fujairah International Airport,AE,25.108411,56.328061,11R/29L,2005,2726.8,8946.0,modeled,3050.1
OMFJ,FJR,Fujairah International Airport,AE,25.108411,56.328061,11R/29L,2010,2775.2,9105.0,modeled,3050.1
OMFJ,FJR,Fujairah International Airport,AE,25.108411,56.328061,11R/29L,2015,2820.9,9255.0,modeled,3050.1
OMFJ,FJR,Fujairah International Airport,AE,25.108411,56.328061,11R/29L,2020,2864.3,9397.0,modeled,3050.1
OMFJ,FJR,Fujairah International Airport,AE,25.108411,56.328061,11R/29L,2024,2897.6,9507.0,modeled,3050.1
OMRK,RKT,Ras Al Khaimah International Airport,AE,25.613501,55.938801,16/34,1985,3008.0,9869.0,modeled,3760.0
OMRK,RKT,Ras Al Khaimah International Airport,AE,25.613501,55.938801,16/34,1990,3141.9,10308.0,modeled,3760.0
OMRK,RKT,Ras Al Khaimah International Airport,AE,25.613501,55.938801,16/34,1995,3225.5,10583.0,modeled,3760.0
OMRK,RKT,Ras Al Khaimah International Airport,AE,25.613501,55.938801,16/34,2000,3296.9,10817.0,modeled,3760.0
OMRK,RKT,Ras Al Khaimah International Airport,AE,25.613501,55.938801,16/34,2005,3361.4,11028.0,modeled,3760.0
OMRK,RKT,Ras Al Khaimah International Airport,AE,25.613501,55.938801,16/34,2010,3421.1,11224.0,modeled,3760.0
OMRK,RKT,Ras Al Khaimah International Airport,AE,25.613501,55.938801,16/34,2015,3477.4,11409.0,modeled,3760.0
OMRK,RKT,Ras Al Khaimah International Airport,AE,25.613501,55.938801,16/34,2020,3530.9,11584.0,modeled,3760.0
OMRK,RKT,Ras Al Khaimah International Airport,AE,25.613501,55.938801,16/34,2024,3572.0,11719.0,modeled,3760.0
OMSJ,SHJ,Sharjah International Airport,AE,25.3286,55.5172,12/30,1985,3247.9,10656.0,modeled,4059.9
OMSJ,SHJ,Sharjah International Airport,AE,25.3286,55.5172,12/30,1990,3392.5,11130.0,modeled,4059.9
OMSJ,SHJ,Sharjah International Airport,AE,25.3286,55.5172,12/30,1995,3482.8,11427.0,modeled,4059.9
OMSJ,SHJ,Sharjah International Airport,AE,25.3286,55.5172,12/30,2000,3559.9,11680.0,modeled,4059.9
OMSJ,SHJ,Sharjah International Airport,AE,25.3286,55.5172,12/30,2005,3629.5,11908.0,modeled,4059.9
OMSJ,SHJ,Sharjah International Airport,AE,25.3286,55.5172,12/30,2010,3694.0,12120.0,modeled,4059.9
OMSJ,SHJ,Sharjah International Airport,AE,25.3286,55.5172,12/30,2015,3754.8,12319.0,modeled,4059.9
OMSJ,SHJ,Sharjah International Airport,AE,25.3286,55.5172,12/30,2020,3812.5,12508.0,modeled,4059.9
OMSJ,SHJ,Sharjah International Airport,AE,25.3286,55.5172,12/30,2024,3856.9,12654.0,modeled,4059.9
OOMS,MCT,Muscat International Airport,OM,23.600218,58.285268,08R/26L,1985,3264.0,10709.0,modeled,4080.1
OOMS,MCT,Muscat International Airport,OM,23.600218,58.285268,08R/26L,1990,3409.4,11186.0,modeled,4080.1
OOMS,MCT,Muscat International Airport,OM,23.600218,58.285268,08R/26L,1995,3500.1,11483.0,modeled,4080.1
OOMS,MCT,Muscat International Airport,OM,23.600218,58.285268,08R/26L,2000,3577.6,11737.0,modeled,4080.1
OOMS,MCT,Muscat International Airport,OM,23.600218,58.285268,08R/26L,2005,3647.5,11967.0,modeled,4080.1
OOMS,MCT,Muscat International Airport,OM,23.600218,58.285268,08R/26L,2010,3712.3,12180.0,modeled,4080.1
OOMS,MCT,Muscat International Airport,OM,23.600218,58.285268,08R/26L,2015,3773.4,12380.0,modeled,4080.1
OOMS,MCT,Muscat International Airport,OM,23.600218,58.285268,08R/26L,2020,3831.4,12570.0,modeled,4080.1
OOMS,MCT,Muscat International Airport,OM,23.600218,58.285268,08R/26L,2024,3876.1,12717.0,modeled,4080.1
OOMS,MCT,Muscat International Airport,OM,23.600218,58.285268,08L/26R,1985,3199.9,10498.0,modeled,3999.9
OOMS,MCT,Muscat International Airport,OM,23.600218,58.285268,08L/26R,1990,3342.4,10966.0,modeled,3999.9
OOMS,MCT,Muscat International Airport,OM,23.600218,58.285268,08L/26R,1995,3431.3,11258.0,modeled,3999.9
OOMS,MCT,Muscat International Airport,OM,23.600218,58.285268,08L/26R,2000,3507.3,11507.0,modeled,3999.9
OOMS,MCT,Muscat International Airport,OM,23.600218,58.285268,08L/26R,2005,3575.8,11732.0,modeled,3999.9
OOMS,MCT,Muscat International Airport,OM,23.600218,58.285268,08L/26R,2010,3639.4,11940.0,modeled,3999.9
OOMS,MCT,Muscat International Airport,OM,23.600218,58.285268,08L/26R,2015,3699.2,12137.0,modeled,3999.9
OOMS,MCT,Muscat International Airport,OM,23.600218,58.285268,08L/26R,2020,3756.1,12323.0,modeled,3999.9
OOMS,MCT,Muscat International Airport,OM,23.600218,58.285268,08L/26R,2024,3799.9,12467.0,modeled,3999.9
OOSA,SLL,Salalah International Airport,OM,17.0387,54.091301,07/25,1985,3199.9,10498.0,modeled,3999.9
OOSA,SLL,Salalah International Airport,OM,17.0387,54.091301,07/25,1990,3342.4,10966.0,modeled,3999.9
OOSA,SLL,Salalah International Airport,OM,17.0387,54.091301,07/25,1995,3431.3,11258.0,modeled,3999.9
OOSA,SLL,Salalah International Airport,OM,17.0387,54.091301,07/25,2000,3507.3,11507.0,modeled,3999.9
OOSA,SLL,Salalah International Airport,OM,17.0387,54.091301,07/25,2005,3575.8,11732.0,modeled,3999.9
OOSA,SLL,Salalah International Airport,OM,17.0387,54.091301,07/25,2010,3639.4,11940.0,modeled,3999.9
OOSA,SLL,Salalah International Airport,OM,17.0387,54.091301,07/25,2015,3699.2,12137.0,modeled,3999.9
OOSA,SLL,Salalah International Airport,OM,17.0387,54.091301,07/25,2020,3756.1,12323.0,modeled,3999.9
OOSA,SLL,Salalah International Airport,OM,17.0387,54.091301,07/25,2024,3799.9,12467.0,modeled,3999.9
OOSA,SLL,Salalah International Airport,OM,17.0387,54.091301,17/35,1985,1087.1,3567.0,modeled,1278.9
OOSA,SLL,Salalah International Airport,OM,17.0387,54.091301,17/35,1990,1132.6,3716.0,modeled,1278.9
OOSA,SLL,Salalah International Airport,OM,17.0387,54.091301,17/35,1995,1161.1,3809.0,modeled,1278.9
OOSA,SLL,Salalah International Airport,OM,17.0387,54.091301,17/35,2000,1185.4,3889.0,modeled,1278.9
OOSA,SLL,Salalah International Airport,OM,17.0387,54.091301,17/35,2005,1207.3,3961.0,modeled,1278.9
OOSA,SLL,Salalah International Airport,OM,17.0387,54.091301,17/35,2010,1227.6,4028.0,modeled,1278.9
OOSA,SLL,Salalah International Airport,OM,17.0387,54.091301,17/35,2015,1246.8,4090.0,modeled,1278.9
OOSA,SLL,Salalah International Airport,OM,17.0387,54.091301,17/35,2020,1264.9,4150.0,modeled,1278.9
OOSA,SLL,Salalah International Airport,OM,17.0387,54.091301,17/35,2024,1278.9,4196.0,modeled,1278.9
OPFA,LYP,Faisalabad International Airport,PK,31.364923,72.995319,03R/21L,1985,2273.6,7459.0,modeled,2842.0
OPFA,LYP,Faisalabad International Airport,PK,31.364923,72.995319,03R/21L,1990,2374.8,7791.0,modeled,2842.0
OPFA,LYP,Faisalabad International Airport,PK,31.364923,72.995319,03R/21L,1995,2438.0,7999.0,modeled,2842.0
OPFA,LYP,Faisalabad International Airport,PK,31.364923,72.995319,03R/21L,2000,2492.0,8176.0,modeled,2842.0
OPFA,LYP,Faisalabad International Airport,PK,31.364923,72.995319,03R/21L,2005,2540.7,8336.0,modeled,2842.0
OPFA,LYP,Faisalabad International Airport,PK,31.364923,72.995319,03R/21L,2010,2585.8,8484.0,modeled,2842.0
OPFA,LYP,Faisalabad International Airport,PK,31.364923,72.995319,03R/21L,2015,2628.3,8623.0,modeled,2842.0
OPFA,LYP,Faisalabad International Airport,PK,31.364923,72.995319,03R/21L,2020,2668.8,8756.0,modeled,2842.0
OPFA,LYP,Faisalabad International Airport,PK,31.364923,72.995319,03R/21L,2024,2699.9,8858.0,modeled,2842.0
OPFA,LYP,Faisalabad International Airport,PK,31.364923,72.995319,03L/21R,1985,2194.3,7199.0,modeled,2742.9
OPFA,LYP,Faisalabad International Airport,PK,31.364923,72.995319,03L/21R,1990,2292.0,7520.0,modeled,2742.9
OPFA,LYP,Faisalabad International Airport,PK,31.364923,72.995319,03L/21R,1995,2353.0,7720.0,modeled,2742.9
OPFA,LYP,Faisalabad International Airport,PK,31.364923,72.995319,03L/21R,2000,2405.1,7891.0,modeled,2742.9
OPFA,LYP,Faisalabad International Airport,PK,31.364923,72.995319,03L/21R,2005,2452.1,8045.0,modeled,2742.9
OPFA,LYP,Faisalabad International Airport,PK,31.364923,72.995319,03L/21R,2010,2495.7,8188.0,modeled,2742.9
OPFA,LYP,Faisalabad International Airport,PK,31.364923,72.995319,03L/21R,2015,2536.7,8323.0,modeled,2742.9
OPFA,LYP,Faisalabad International Airport,PK,31.364923,72.995319,03L/21R,2020,2575.7,8451.0,modeled,2742.9
OPFA,LYP,Faisalabad International Airport,PK,31.364923,72.995319,03L/21R,2024,2605.8,8549.0,modeled,2742.9
OPGD,GWD,New Gwadar International Airport,PK,25.296733,62.498822,07/25,1985,3118.5,10231.0,modeled,3898.1
OPGD,GWD,New Gwadar International Airport,PK,25.296733,62.498822,07/25,1990,3257.3,10687.0,modeled,3898.1
OPGD,GWD,New Gwadar International Airport,PK,25.296733,62.498822,07/25,1995,3344.0,10971.0,modeled,3898.1
OPGD,GWD,New Gwadar International Airport,PK,25.296733,62.498822,07/25,2000,3418.0,11214.0,modeled,3898.1
OPGD,GWD,New Gwadar International Airport,PK,25.296733,62.498822,07/25,2005,3484.8,11433.0,modeled,3898.1
OPGD,GWD,New Gwadar International Airport,PK,25.296733,62.498822,07/25,2010,3546.8,11636.0,modeled,3898.1
OPGD,GWD,New Gwadar International Airport,PK,25.296733,62.498822,07/25,2015,3605.1,11828.0,modeled,3898.1
OPGD,GWD,New Gwadar International Airport,PK,25.296733,62.498822,07/25,2020,3660.5,12010.0,modeled,3898.1
OPGD,GWD,New Gwadar International Airport,PK,25.296733,62.498822,07/25,2024,3703.2,12150.0,modeled,3898.1
OPIS,ISB,Islamabad International Airport,PK,33.549,72.82566,10L/28R,1985,2926.3,9601.0,modeled,3657.9
